CustomerID,Region,TransactionsCount,LastVisit,StoreCleanliness,StaffHelpfulness,CheckoutEfficiency
5502,Northeast,5,2023-01-04 19:41:00,Average,Good,Average
2883,Northeast,5,2023-01-03 00:02:00,Average,Average,Poor
975,Northeast,4,2023-01-01 16:14:00,Good,Good,Good
902,Northeast,9,2023-01-01 15:01:00,Good,Good,Average
4801,Northeast,2,2023-01-04 08:00:00,Good,Poor,Average
7427,Northeast,6,2023-01-06 03:46:00,Average,Average,Average
3744,Northeast,5,2023-01-03 14:23:00,Average,Poor,Average
2012,Northeast,8,2023-01-02 09:31:00,Average,Good,Good
7887,Northeast,7,2023-01-06 11:26:00,Good,Good,Average
1112,Northeast,9,2023-01-01 18:31:00,Average,Good,Average
4702,Northeast,2,2023-01-04 06:21:00,Poor,Good,Average
3175,Northeast,5,2023-01-03 04:54:00,Average,Poor,Average
2009,Northeast,5,2023-01-02 09:28:00,Average,Good,Good
3589,Northeast,4,2023-01-03 11:48:00,Average,Good,Average
3536,Northeast,3,2023-01-03 10:55:00,Average,Good,Average
6722,Northeast,7,2023-01-05 16:01:00,Good,Average,Good
9492,Northeast,4,2023-01-07 14:11:00,Good,Good,Good
4136,Northeast,6,2023-01-03 20:55:00,Good,Average,Average
2330,Northeast,4,2023-01-02 14:49:00,Good,Good,Good
2422,Northeast,8,2023-01-02 16:21:00,Poor,Good,Good
4197,Northeast,4,2023-01-03 21:56:00,Average,Poor,Poor
112,Northeast,2,2023-01-01 01:51:00,Average,Average,Average
2878,Northeast,7,2023-01-02 23:57:00,Average,Good,Average
9845,Northeast,6,2023-01-07 20:04:00,Poor,Good,Good
5581,Northeast,7,2023-01-04 21:00:00,Good,Good,Poor
7257,Northeast,1,2023-01-06 00:56:00,Average,Average,Average
7373,Northeast,2,2023-01-06 02:52:00,Average,Poor,Good
2172,Northeast,3,2023-01-02 12:11:00,Average,Average,Good
8186,Northeast,5,2023-01-06 16:25:00,Average,Average,Poor
6719,Northeast,4,2023-01-05 15:58:00,Good,Good,Average
153,Northeast,6,2023-01-01 02:32:00,Average,Good,Average
2613,Northeast,4,2023-01-02 19:32:00,Good,Good,Average
4427,Northeast,3,2023-01-04 01:46:00,Good,Average,Good
3880,Northeast,3,2023-01-03 16:39:00,Good,Good,Good
6565,Northeast,3,2023-01-05 13:24:00,Good,Average,Good
5168,Northeast,5,2023-01-04 14:07:00,Good,Good,Poor
3008,Northeast,3,2023-01-03 02:07:00,Average,Poor,Average
2961,Northeast,5,2023-01-03 01:20:00,Good,Average,Good
1720,Northeast,6,2023-01-02 04:39:00,Average,Poor,Average
2538,Northeast,7,2023-01-02 18:17:00,Good,Good,Poor
4811,Northeast,6,2023-01-04 08:10:00,Good,Good,Average
425,Northeast,3,2023-01-01 07:04:00,Good,Good,Good
3746,Northeast,5,2023-01-03 14:25:00,Poor,Good,Good
6626,Northeast,4,2023-01-05 14:25:00,Average,Good,Good
7152,Northeast,6,2023-01-05 23:11:00,Good,Good,Good
1940,Northeast,3,2023-01-02 08:19:00,Average,Good,Average
8321,Northeast,3,2023-01-06 18:40:00,Good,Poor,Average
372,Northeast,4,2023-01-01 06:11:00,Good,Poor,Good
1514,Northeast,3,2023-01-02 01:13:00,Good,Good,Good
9080,Northeast,4,2023-01-07 07:19:00,Good,Good,Good
7639,Northeast,6,2023-01-06 07:18:00,Good,Poor,Good
947,Northeast,4,2023-01-01 15:46:00,Good,Good,Average
2600,Northeast,6,2023-01-02 19:19:00,Good,Good,Good
946,Northeast,5,2023-01-01 15:45:00,Average,Average,Average
5881,Northeast,2,2023-01-05 02:00:00,Average,Good,Average
2852,Northeast,6,2023-01-02 23:31:00,Good,Average,Good
8228,Northeast,5,2023-01-06 17:07:00,Good,Good,Average
2824,Northeast,5,2023-01-02 23:03:00,Good,Good,Good
7576,Northeast,3,2023-01-06 06:15:00,Average,Poor,Average
9438,Northeast,5,2023-01-07 13:17:00,Average,Average,Poor
8953,Northeast,4,2023-01-07 05:12:00,Good,Good,Average
8177,Northeast,4,2023-01-06 16:16:00,Good,Average,Good
3128,Northeast,7,2023-01-03 04:07:00,Good,Good,Good
6655,Northeast,4,2023-01-05 14:54:00,Good,Good,Average
5414,Northeast,3,2023-01-04 18:13:00,Average,Poor,Poor
6878,Northeast,5,2023-01-05 18:37:00,Average,Good,Good
5421,Northeast,3,2023-01-04 18:20:00,Good,Poor,Average
3789,Northeast,6,2023-01-03 15:08:00,Average,Average,Average
1926,Northeast,5,2023-01-02 08:05:00,Average,Average,Good
4390,Northeast,4,2023-01-04 01:09:00,Good,Good,Good
2506,Northeast,4,2023-01-02 17:45:00,Average,Good,Average
7067,Northeast,6,2023-01-05 21:46:00,Good,Good,Good
1586,Northeast,5,2023-01-02 02:25:00,Good,Good,Good
7185,Northeast,9,2023-01-05 23:44:00,Good,Poor,Average
7056,Northeast,5,2023-01-05 21:35:00,Average,Average,Average
1113,Northeast,2,2023-01-01 18:32:00,Average,Average,Average
3897,Northeast,4,2023-01-03 16:56:00,Poor,Good,Average
214,Northeast,3,2023-01-01 03:33:00,Poor,Average,Poor
2915,Northeast,4,2023-01-03 00:34:00,Good,Average,Good
978,Northeast,4,2023-01-01 16:17:00,Average,Good,Good
3838,Northeast,3,2023-01-03 15:57:00,Good,Good,Average
5319,Northeast,5,2023-01-04 16:38:00,Good,Average,Average
7091,Northeast,3,2023-01-05 22:10:00,Good,Average,Good
2366,Northeast,4,2023-01-02 15:25:00,Average,Good,Average
1203,Northeast,9,2023-01-01 20:02:00,Poor,Good,Average
2687,Northeast,7,2023-01-02 20:46:00,Good,Poor,Average
4100,Northeast,4,2023-01-03 20:19:00,Good,Good,Average
8348,Northeast,7,2023-01-06 19:07:00,Good,Average,Average
5548,Northeast,2,2023-01-04 20:27:00,Good,Poor,Good
2743,Northeast,3,2023-01-02 21:42:00,Average,Average,Good
9375,Northeast,8,2023-01-07 12:14:00,Average,Good,Good
1017,Northeast,3,2023-01-01 16:56:00,Average,Average,Good
4872,Northeast,2,2023-01-04 09:11:00,Poor,Average,Good
1992,Northeast,6,2023-01-02 09:11:00,Good,Average,Average
7651,Northeast,4,2023-01-06 07:30:00,Good,Average,Average
4005,Northeast,2,2023-01-03 18:44:00,Average,Good,Average
3524,Northeast,5,2023-01-03 10:43:00,Good,Good,Average
4552,Northeast,7,2023-01-04 03:51:00,Average,Good,Poor
1401,Northeast,4,2023-01-01 23:20:00,Average,Average,Poor
6541,Northeast,9,2023-01-05 13:00:00,Average,Good,Average
3290,Northeast,4,2023-01-03 06:49:00,Average,Average,Average
1165,Northeast,3,2023-01-01 19:24:00,Good,Average,Good
2860,Northeast,8,2023-01-02 23:39:00,Good,Average,Good
6855,Northeast,4,2023-01-05 18:14:00,Average,Good,Good
1970,Northeast,6,2023-01-02 08:49:00,Good,Good,Good
9653,Northeast,4,2023-01-07 16:52:00,Average,Average,Average
4892,Northeast,4,2023-01-04 09:31:00,Average,Good,Average
5968,Northeast,3,2023-01-05 03:27:00,Average,Good,Good
3229,Northeast,11,2023-01-03 05:48:00,Good,Good,Good
7602,Northeast,5,2023-01-06 06:41:00,Average,Good,Average
1418,Northeast,7,2023-01-01 23:37:00,Good,Average,Average
4284,Northeast,5,2023-01-03 23:23:00,Good,Average,Good
9086,Northeast,5,2023-01-07 07:25:00,Average,Poor,Good
2220,Northeast,4,2023-01-02 12:59:00,Good,Good,Good
9258,Northeast,5,2023-01-07 10:17:00,Good,Poor,Average
2659,Northeast,7,2023-01-02 20:18:00,Good,Good,Average
1120,Northeast,6,2023-01-01 18:39:00,Poor,Good,Good
730,Northeast,4,2023-01-01 12:09:00,Good,Good,Average
5843,Northeast,6,2023-01-05 01:22:00,Good,Good,Average
6728,Northeast,5,2023-01-05 16:07:00,Good,Average,Average
7843,Northeast,5,2023-01-06 10:42:00,Good,Average,Poor
880,Northeast,6,2023-01-01 14:39:00,Average,Poor,Good
5985,Northeast,4,2023-01-05 03:44:00,Good,Average,Good
1216,Northeast,8,2023-01-01 20:15:00,Good,Average,Poor
2728,Northeast,5,2023-01-02 21:27:00,Good,Good,Good
9300,Northeast,4,2023-01-07 10:59:00,Good,Average,Average
7295,Northeast,5,2023-01-06 01:34:00,Good,Good,Average
1232,Northeast,3,2023-01-01 20:31:00,Good,Average,Average
8200,Northeast,4,2023-01-06 16:39:00,Poor,Good,Good
7850,Northeast,5,2023-01-06 10:49:00,Good,Good,Good
6527,Northeast,5,2023-01-05 12:46:00,Average,Average,Poor
9069,Northeast,5,2023-01-07 07:08:00,Good,Average,Poor
5625,Northeast,2,2023-01-04 21:44:00,Average,Good,Good
9109,Northeast,5,2023-01-07 07:48:00,Average,Average,Good
8659,Northeast,6,2023-01-07 00:18:00,Good,Good,Good
9995,Northeast,8,2023-01-07 22:34:00,Good,Average,Average
2511,Northeast,5,2023-01-02 17:50:00,Good,Poor,Average
7531,Northeast,2,2023-01-06 05:30:00,Good,Average,Good
5842,Northeast,6,2023-01-05 01:21:00,Good,Good,Good
3934,Northeast,4,2023-01-03 17:33:00,Poor,Poor,Good
8438,Northeast,5,2023-01-06 20:37:00,Average,Good,Good
9454,Northeast,5,2023-01-07 13:33:00,Average,Good,Average
5100,Northeast,11,2023-01-04 12:59:00,Good,Good,Average
7984,Northeast,6,2023-01-06 13:03:00,Good,Average,Poor
1031,Northeast,5,2023-01-01 17:10:00,Good,Average,Average
723,Northeast,4,2023-01-01 12:02:00,Average,Poor,Good
8877,Northeast,6,2023-01-07 03:56:00,Average,Good,Average
2814,Northeast,7,2023-01-02 22:53:00,Good,Average,Average
4925,Northeast,4,2023-01-04 10:04:00,Average,Average,Good
260,Northeast,7,2023-01-01 04:19:00,Good,Average,Good
4677,Northeast,4,2023-01-04 05:56:00,Average,Good,Poor
5669,Northeast,2,2023-01-04 22:28:00,Poor,Poor,Average
4635,Northeast,9,2023-01-04 05:14:00,Average,Good,Average
2693,Northeast,6,2023-01-02 20:52:00,Good,Good,Good
5611,Northeast,5,2023-01-04 21:30:00,Poor,Good,Good
6223,Northeast,4,2023-01-05 07:42:00,Poor,Good,Good
9016,Northeast,3,2023-01-07 06:15:00,Average,Average,Good
8604,Northeast,2,2023-01-06 23:23:00,Good,Good,Average
4373,Northeast,4,2023-01-04 00:52:00,Good,Good,Good
6748,Northeast,7,2023-01-05 16:27:00,Good,Good,Average
3826,Northeast,5,2023-01-03 15:45:00,Good,Average,Good
8034,Northeast,6,2023-01-06 13:53:00,Average,Average,Good
1101,Northeast,6,2023-01-01 18:20:00,Good,Good,Good
8776,Northeast,5,2023-01-07 02:15:00,Good,Average,Good
4400,Northeast,5,2023-01-04 01:19:00,Average,Average,Good
1647,Northeast,7,2023-01-02 03:26:00,Average,Good,Average
2020,South,3,2023-01-02 09:39:00,Average,Average,Poor
8533,South,7,2023-01-06 22:12:00,Good,Good,Average
9858,South,8,2023-01-07 20:17:00,Poor,Average,Good
3340,South,6,2023-01-03 07:39:00,Average,Poor,Average
8409,South,6,2023-01-06 20:08:00,Average,Good,Average
5862,South,1,2023-01-05 01:41:00,Good,Good,Good
3065,South,5,2023-01-03 03:04:00,Good,Average,Average
2798,South,6,2023-01-02 22:37:00,Good,Average,Average
4074,South,6,2023-01-03 19:53:00,Average,Average,Good
7765,South,4,2023-01-06 09:24:00,Good,Good,Poor
9459,South,3,2023-01-07 13:38:00,Average,Good,Good
4983,South,3,2023-01-04 11:02:00,Good,Average,Good
1432,South,9,2023-01-01 23:51:00,Good,Average,Good
3245,South,8,2023-01-03 06:04:00,Good,Average,Good
1993,South,6,2023-01-02 09:12:00,Good,Good,Average
1294,South,1,2023-01-01 21:33:00,Average,Average,Poor
8740,South,4,2023-01-07 01:39:00,Good,Good,Good
3427,South,5,2023-01-03 09:06:00,Good,Good,Good
2048,South,10,2023-01-02 10:07:00,Average,Good,Average
684,South,5,2023-01-01 11:23:00,Poor,Good,Average
8819,South,4,2023-01-07 02:58:00,Average,Good,Good
4288,South,5,2023-01-03 23:27:00,Average,Poor,Good
8861,South,6,2023-01-07 03:40:00,Good,Average,Good
9808,South,4,2023-01-07 19:27:00,Good,Good,Average
9079,South,9,2023-01-07 07:18:00,Good,Good,Good
3816,South,4,2023-01-03 15:35:00,Poor,Average,Good
7522,South,4,2023-01-06 05:21:00,Good,Good,Average
5997,South,4,2023-01-05 03:56:00,Average,Good,Good
6696,South,4,2023-01-05 15:35:00,Good,Good,Poor
2190,South,4,2023-01-02 12:29:00,Good,Good,Good
1176,South,1,2023-01-01 19:35:00,Good,Good,Good
701,South,3,2023-01-01 11:40:00,Good,Average,Average
212,South,3,2023-01-01 03:31:00,Good,Average,Average
6635,South,6,2023-01-05 14:34:00,Good,Average,Good
7536,South,5,2023-01-06 05:35:00,Good,Average,Average
5034,South,7,2023-01-04 11:53:00,Average,Average,Poor
2669,South,7,2023-01-02 20:28:00,Good,Average,Good
5651,South,5,2023-01-04 22:10:00,Poor,Average,Average
9422,South,5,2023-01-07 13:01:00,Good,Good,Poor
4501,South,10,2023-01-04 03:00:00,Average,Good,Average
3360,South,6,2023-01-03 07:59:00,Good,Average,Good
7138,South,1,2023-01-05 22:57:00,Average,Good,Good
9760,South,6,2023-01-07 18:39:00,Average,Good,Good
1616,South,7,2023-01-02 02:55:00,Good,Average,Average
1538,South,0,2023-01-02 01:37:00,Average,Average,Good
9010,South,2,2023-01-07 06:09:00,Poor,Average,Good
3357,South,6,2023-01-03 07:56:00,Average,Good,Good
4350,South,5,2023-01-04 00:29:00,Average,Average,Poor
7324,South,7,2023-01-06 02:03:00,Good,Good,Good
3800,South,13,2023-01-03 15:19:00,Good,Good,Good
7622,South,3,2023-01-06 07:01:00,Good,Average,Good
887,South,3,2023-01-01 14:46:00,Good,Good,Poor
9360,South,6,2023-01-07 11:59:00,Good,Good,Good
92,South,6,2023-01-01 01:31:00,Good,Good,Good
9862,South,3,2023-01-07 20:21:00,Good,Average,Good
4514,South,8,2023-01-04 03:13:00,Average,Good,Average
3712,South,2,2023-01-03 13:51:00,Average,Good,Poor
4134,South,5,2023-01-03 20:53:00,Good,Good,Good
2665,South,7,2023-01-02 20:24:00,Average,Good,Poor
3332,South,6,2023-01-03 07:31:00,Good,Poor,Good
804,South,2,2023-01-01 13:23:00,Good,Good,Average
9558,South,7,2023-01-07 15:17:00,Good,Average,Average
5937,South,4,2023-01-05 02:56:00,Good,Good,Good
4689,South,2,2023-01-04 06:08:00,Good,Good,Average
1187,South,4,2023-01-01 19:46:00,Good,Average,Good
9366,South,6,2023-01-07 12:05:00,Good,Good,Good
987,South,2,2023-01-01 16:26:00,Average,Good,Good
6620,South,9,2023-01-05 14:19:00,Good,Good,Average
3196,South,5,2023-01-03 05:15:00,Good,Good,Average
2134,South,3,2023-01-02 11:33:00,Average,Average,Good
170,South,1,2023-01-01 02:49:00,Poor,Average,Average
9577,South,8,2023-01-07 15:36:00,Good,Average,Good
4076,South,4,2023-01-03 19:55:00,Average,Good,Good
4321,South,0,2023-01-04 00:00:00,Poor,Good,Poor
8205,South,3,2023-01-06 16:44:00,Poor,Average,Poor
4084,South,6,2023-01-03 20:03:00,Good,Good,Average
8379,South,1,2023-01-06 19:38:00,Good,Average,Good
6157,South,6,2023-01-05 06:36:00,Good,Average,Average
7555,South,5,2023-01-06 05:54:00,Good,Good,Average
6204,South,3,2023-01-05 07:23:00,Good,Average,Average
6274,South,10,2023-01-05 08:33:00,Average,Good,Good
6693,South,3,2023-01-05 15:32:00,Average,Average,Average
2085,South,4,2023-01-02 10:44:00,Average,Good,Good
3354,South,7,2023-01-03 07:53:00,Average,Good,Average
6299,South,5,2023-01-05 08:58:00,Good,Good,Average
8784,South,11,2023-01-07 02:23:00,Good,Average,Good
3794,South,4,2023-01-03 15:13:00,Good,Good,Good
9703,South,3,2023-01-07 17:42:00,Good,Good,Good
6685,South,3,2023-01-05 15:24:00,Average,Good,Average
9159,South,2,2023-01-07 08:38:00,Good,Good,Average
1825,South,7,2023-01-02 06:24:00,Average,Average,Good
7416,South,0,2023-01-06 03:35:00,Good,Poor,Poor
338,South,7,2023-01-01 05:37:00,Average,Average,Average
6571,South,6,2023-01-05 13:30:00,Average,Good,Good
1807,South,4,2023-01-02 06:06:00,Average,Good,Good
1870,South,5,2023-01-02 07:09:00,Good,Average,Good
5330,South,4,2023-01-04 16:49:00,Poor,Average,Average
4160,South,1,2023-01-03 21:19:00,Average,Good,Average
4308,South,4,2023-01-03 23:47:00,Good,Average,Poor
3232,South,5,2023-01-03 05:51:00,Average,Average,Average
6919,South,6,2023-01-05 19:18:00,Good,Good,Good
9567,South,7,2023-01-07 15:26:00,Average,Poor,Good
2628,South,3,2023-01-02 19:47:00,Good,Average,Good
1281,South,5,2023-01-01 21:20:00,Average,Poor,Average
2278,South,3,2023-01-02 13:57:00,Good,Good,Good
415,South,4,2023-01-01 06:54:00,Average,Good,Average
5172,South,4,2023-01-04 14:11:00,Average,Poor,Good
2583,South,6,2023-01-02 19:02:00,Average,Good,Average
6309,South,2,2023-01-05 09:08:00,Good,Good,Good
1689,South,5,2023-01-02 04:08:00,Average,Good,Good
7345,South,9,2023-01-06 02:24:00,Average,Good,Good
7509,South,5,2023-01-06 05:08:00,Average,Average,Average
236,South,7,2023-01-01 03:55:00,Good,Average,Average
6849,South,8,2023-01-05 18:08:00,Good,Average,Average
4,South,1,2023-01-01 00:03:00,Average,Good,Average
1974,South,5,2023-01-02 08:53:00,Average,Average,Good
9879,South,0,2023-01-07 20:38:00,Good,Good,Good
9342,South,8,2023-01-07 11:41:00,Good,Average,Average
1590,South,5,2023-01-02 02:29:00,Average,Average,Average
801,South,4,2023-01-01 13:20:00,Average,Good,Average
6681,South,7,2023-01-05 15:20:00,Average,Poor,Good
4495,South,5,2023-01-04 02:54:00,Average,Good,Good
1460,South,5,2023-01-02 00:19:00,Poor,Average,Good
9304,South,4,2023-01-07 11:03:00,Average,Good,Average
347,South,3,2023-01-01 05:46:00,Average,Poor,Good
2162,South,4,2023-01-02 12:01:00,Average,Good,Good
7015,South,4,2023-01-05 20:54:00,Average,Average,Average
374,South,4,2023-01-01 06:13:00,Average,Average,Good
6743,South,2,2023-01-05 16:22:00,Average,Good,Good
5044,South,1,2023-01-04 12:03:00,Good,Good,Good
8908,South,5,2023-01-07 04:27:00,Average,Average,Average
8631,South,1,2023-01-06 23:50:00,Good,Average,Average
8990,South,4,2023-01-07 05:49:00,Poor,Good,Poor
1725,South,3,2023-01-02 04:44:00,Average,Good,Average
1707,South,8,2023-01-02 04:26:00,Average,Good,Good
3698,South,7,2023-01-03 13:37:00,Good,Good,Good
7043,South,6,2023-01-05 21:22:00,Average,Good,Good
5679,South,8,2023-01-04 22:38:00,Good,Good,Average
5000,South,2,2023-01-04 11:19:00,Good,Good,Good
2133,South,6,2023-01-02 11:32:00,Average,Good,Good
1092,South,3,2023-01-01 18:11:00,Good,Average,Good
4212,South,10,2023-01-03 22:11:00,Good,Poor,Average
2390,South,8,2023-01-02 15:49:00,Good,Average,Good
5873,South,7,2023-01-05 01:52:00,Average,Average,Average
1587,South,6,2023-01-02 02:26:00,Good,Good,Average
6031,South,4,2023-01-05 04:30:00,Good,Average,Average
6608,South,3,2023-01-05 14:07:00,Average,Good,Good
9724,South,6,2023-01-07 18:03:00,Average,Average,Average
3568,South,4,2023-01-03 11:27:00,Average,Average,Average
8888,South,4,2023-01-07 04:07:00,Good,Poor,Good
816,South,2,2023-01-01 13:35:00,Average,Good,Good
7741,South,2,2023-01-06 09:00:00,Average,Average,Average
3929,South,6,2023-01-03 17:28:00,Good,Average,Average
9666,South,2,2023-01-07 17:05:00,Average,Good,Good
9264,South,5,2023-01-07 10:23:00,Good,Good,Good
6783,South,17,2023-01-05 17:02:00,Average,Poor,Good
8054,South,5,2023-01-06 14:13:00,Average,Good,Good
4704,South,1,2023-01-04 06:23:00,Average,Good,Average
9452,South,10,2023-01-07 13:31:00,Average,Good,Good
5227,South,3,2023-01-04 15:06:00,Good,Poor,Poor
8060,South,1,2023-01-06 14:19:00,Good,Good,Good
6702,South,5,2023-01-05 15:41:00,Good,Good,Good
6053,South,5,2023-01-05 04:52:00,Good,Good,Average
3593,South,5,2023-01-03 11:52:00,Average,Poor,Average
7721,South,5,2023-01-06 08:40:00,Average,Poor,Average
7078,South,6,2023-01-05 21:57:00,Average,Average,Average
4589,South,5,2023-01-04 04:28:00,Average,Good,Average
8887,South,3,2023-01-07 04:06:00,Good,Good,Good
9828,South,12,2023-01-07 19:47:00,Good,Average,Average
2270,South,7,2023-01-02 13:49:00,Good,Good,Good
1400,South,5,2023-01-01 23:19:00,Good,Good,Good
7040,South,3,2023-01-05 21:19:00,Good,Average,Good
3257,South,6,2023-01-03 06:16:00,Good,Good,Average
5197,South,3,2023-01-04 14:36:00,Average,Average,Good
1619,South,9,2023-01-02 02:58:00,Good,Average,Poor
7394,South,7,2023-01-06 03:13:00,Good,Good,Average
1819,South,5,2023-01-02 06:18:00,Average,Good,Average
9469,South,6,2023-01-07 13:48:00,Good,Average,Average
521,South,2,2023-01-01 08:40:00,Good,Good,Good
8088,South,5,2023-01-06 14:47:00,Good,Good,Good
5237,South,2,2023-01-04 15:16:00,Good,Good,Average
4392,South,5,2023-01-04 01:11:00,Good,Good,Good
3649,South,3,2023-01-03 12:48:00,Average,Average,Good
5497,South,6,2023-01-04 19:36:00,Good,Good,Good
2745,South,4,2023-01-02 21:44:00,Average,Good,Poor
2346,South,7,2023-01-02 15:05:00,Average,Poor,Poor
4558,South,5,2023-01-04 03:57:00,Good,Average,Good
6243,South,7,2023-01-05 08:02:00,Average,Good,Average
296,South,10,2023-01-01 04:55:00,Average,Good,Average
8630,South,5,2023-01-06 23:49:00,Average,Good,Good
2544,South,6,2023-01-02 18:23:00,Poor,Good,Good
5709,South,5,2023-01-04 23:08:00,Good,Average,Average
2731,South,6,2023-01-02 21:30:00,Good,Average,Good
6638,South,1,2023-01-05 14:37:00,Good,Average,Average
1496,South,6,2023-01-02 00:55:00,Good,Good,Poor
8684,South,5,2023-01-07 00:43:00,Good,Poor,Good
7581,South,9,2023-01-06 06:20:00,Average,Average,Good
8216,South,6,2023-01-06 16:55:00,Poor,Good,Good
8061,South,0,2023-01-06 14:20:00,Good,Good,Good
5431,South,3,2023-01-04 18:30:00,Good,Good,Good
3500,South,7,2023-01-03 10:19:00,Good,Average,Average
8175,South,5,2023-01-06 16:14:00,Good,Good,Average
9823,South,6,2023-01-07 19:42:00,Average,Average,Average
7115,South,7,2023-01-05 22:34:00,Good,Good,Poor
2644,South,7,2023-01-02 20:03:00,Good,Good,Poor
6628,South,4,2023-01-05 14:27:00,Average,Good,Good
7446,South,6,2023-01-06 04:05:00,Poor,Good,Average
8086,South,5,2023-01-06 14:45:00,Average,Poor,Good
1462,South,3,2023-01-02 00:21:00,Poor,Good,Good
4673,South,2,2023-01-04 05:52:00,Good,Good,Average
5258,South,4,2023-01-04 15:37:00,Average,Poor,Average
7748,South,4,2023-01-06 09:07:00,Average,Good,Good
5131,South,6,2023-01-04 13:30:00,Average,Good,Good
285,South,7,2023-01-01 04:44:00,Poor,Good,Good
8047,South,5,2023-01-06 14:06:00,Good,Good,Poor
7377,South,3,2023-01-06 02:56:00,Good,Average,Average
4423,South,5,2023-01-04 01:42:00,Average,Good,Good
6477,South,0,2023-01-05 11:56:00,Average,Average,Good
9003,South,3,2023-01-07 06:02:00,Good,Good,Good
5766,South,6,2023-01-05 00:05:00,Average,Good,Good
4630,South,5,2023-01-04 05:09:00,Good,Good,Average
3269,South,8,2023-01-03 06:28:00,Good,Good,Average
7901,South,6,2023-01-06 11:40:00,Good,Good,Average
8609,South,4,2023-01-06 23:28:00,Poor,Average,Average
8717,South,7,2023-01-07 01:16:00,Good,Average,Average
8762,South,7,2023-01-07 02:01:00,Good,Average,Average
9230,South,4,2023-01-07 09:49:00,Average,Average,Good
7486,South,9,2023-01-06 04:45:00,Good,Good,Poor
2712,South,2,2023-01-02 21:11:00,Good,Average,Average
9199,South,6,2023-01-07 09:18:00,Average,Good,Average
5367,South,7,2023-01-04 17:26:00,Average,Good,Good
8713,South,5,2023-01-07 01:12:00,Good,Average,Poor
304,South,3,2023-01-01 05:03:00,Good,Average,Good
687,South,11,2023-01-01 11:26:00,Good,Good,Average
1797,South,7,2023-01-02 05:56:00,Average,Good,Good
8073,South,4,2023-01-06 14:32:00,Good,Average,Average
549,South,5,2023-01-01 09:08:00,Good,Good,Poor
4909,South,3,2023-01-04 09:48:00,Average,Good,Average
7457,South,3,2023-01-06 04:16:00,Good,Good,Poor
2274,South,5,2023-01-02 13:53:00,Average,Good,Good
